research_severity,filtered_impact,in_course_reqs,in_filtered_results,root_cause,raw_severity,uc,uc_full,cc,receiving,issue_type,message,expected_raw,actual_raw,expected_filtered,actual_filtered,recommended_action,url,view_by_key
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Angeles Pierce College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (3.00)'], ['ENGL C1001 (3.00)'], ['ENGLISH 102 (3.00)'], ['JOURNAL 109 (3.00)'], ['PHILOS 005 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=86&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F86%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/86/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Angeles Southwest College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (3.00)'], ['ENGLISH 102 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=130&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F130%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/130/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Angeles Trade Technical College,Requirement,sending_options_mismatch,sending options differ,"[['PHYSICS 101 (5.00)', 'PHYSICS 102 (5.00)', 'PHYSICS 103 (5.00)'], ['ENGL C1000 (3.00)'], ['ENGL C1001 (3.00)'], ['ENGLISH 102 (3.00)']]","[['ENGL C1001 (3.00)'], ['ENGLISH 102 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=25&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F25%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/25/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Angeles Valley College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (3.00)'], ['ENGLISH 102 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=44&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F44%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/44/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Medanos College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (3.00)'], ['ENGL 230 (3.00)'], ['ENGL C1001 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=61&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F61%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/61/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Madera Community College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL 1B (3.00)'], ['ENGL 1BH (3.00)'], ['ENGL 2 (3.00)'], ['ENGL 2H (3.00)'], ['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=200&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F200%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/200/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Mendocino College,Requirement,missing_row,missing raw CSV row,"[['PHY 220 (4.00)'], ['PHY 221 (4.00)', 'PHY 222 (4.00)'], ['ENGL C1000 (4.00)'], ['ENGL 201 (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=100&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F100%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/100/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Merced College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ENGL -01B (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=17&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F17%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/17/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Merritt College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENGL 1B (4.00)']]",[['ENGL 1B (4.00)']],[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=13&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F13%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/13/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,MiraCosta College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENGL 201 (4.00)'], ['ENGL 201H (4.00)'], ['ENGL C1001 (4.00)'], ['ENGL C1001H (4.00)']]","[['ENGL 201 (4.00)'], ['ENGL 201H (4.00)'], ['ENGL C1001 (4.00)'], ['ENGL C1001H (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=108&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F108%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/108/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Mission College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (3.00)'], ['ENGL C1000E (5.00)'], ['ENG 001B (3.00)'], ['ENGL C1001 (3.00)']]","[['ENG 001B (3.00)'], ['ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=32&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F32%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/32/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Modesto Junior College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (3.00)'], ['ENGL 102 (3.00)'], ['ENGL C1001 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=52&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F52%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/52/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Monterey Peninsula College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (3.00)'], ['ENGL 1B (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=133&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F133%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/133/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Moorpark College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL M01B (4.00)'], ['ENGL M01BH (4.00)'], ['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)']]","[['ENGL M01B (4.00)'], ['ENGL M01BH (4.00)'], ['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=139&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F139%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/139/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Moreno Valley College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL 1B (4.00)'], ['ENGL 1BH (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=149&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F149%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/149/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Mount San Antonio College,Requirement,missing_row,missing raw CSV row,"[['AMLA 1A (4.00)'], ['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL C1001 (4.00)'], ['ENGL C1001H (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=62&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/62/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Mt. San Jacinto College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (3.00)'], ['ENGL C1000H (3.00)'], ['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)']]","[['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=53&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F53%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/53/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Napa Valley College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ENGL 121 (3.00)'], ['ENGL C1001 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=73&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F73%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/73/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Norco College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL 1B (4.00)'], ['ENGL 1BH (4.00)']]","[['ENGL 1B (4.00)'], ['ENGL 1BH (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=148&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F148%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/148/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Ohlone College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ENGL 101B (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=48&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F48%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/48/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Orange Coast College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ESL A100 (3.00)'], ['ENGL A101 (4.00)'], ['ENGL A101H (4.00)'], ['ENGL A109 (4.00)'], ['ENGL C1001 (4.00)'], ['ENGL C1001H (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=74&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F74%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/74/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Oxnard College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL R102 (4.00)'], ['ENGL R102H (4.00)']]","[['ENGL R102 (4.00)'], ['ENGL R102H (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=87&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F87%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/87/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Palo Verde College,Requirement,missing_row,missing raw CSV row,"[['ENG 102 (3.00)', 'ENGL C1000 (4.00)'], ['ENG 102 (3.00)', 'ENGL C1001 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=63&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F63%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/63/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Palomar College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENG 203 (4.00)'], ['ENGL C1001 (4.00)']]","[['ENG 203 (4.00)'], ['ENGL C1001 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=56&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F56%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/56/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Pasadena City College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL 001B (4.00)'], ['ENGL 001BH (4.00)']]","[['ENGL 001B (4.00)'], ['ENGL 001BH (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=49&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F49%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/49/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Porterville College,Requirement,sending_options_mismatch,sending options differ,"[['PHYS P102A (4.00)', 'PHYS P102B (4.00)'], ['ENGL C1000 (4.00)'], ['ENGL P101B (4.00)'], ['PHYS P104A (4.00)'], ['PHYS P104B (4.00)']]","[['PHYS P102A (4.00)', 'PHYS P102B (4.00)'], ['PHYS P104B (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=125&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F125%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/125/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Reedley College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL 1B (3.00)'], ['ENGL 1BH (3.00)'], ['ENGL 2 (3.00)'], ['ENGL 2H (3.00)'], ['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=36&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F36%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/36/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Rio Hondo College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (3.50)'], ['ENGL C1001 (3.50)'], ['ENGL C1001H (3.50)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=64&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F64%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/64/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Riverside City College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1000 (4.00)'], ['ENGL C1000H (4.00)'], ['ENGL 1B (4.00)'], ['ENGL 1BH (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=78&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F78%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/78/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
